FID,Iteration,Latitude,Longitude,State,Lake,Lake ID,Lake Size km2,Number of Lakes in Buffer,Infected?,Infect Reduction Type,HSI,Probability of Infection,Boat Threshold,Initial Boats,Uninfected Boats Arriving,Infected Boats Arriving,Total Boats Arriving,Total Boats Leaving
375,1,39.224,-107.8107,CO,VEGA RESERVOIR,0,2.747,0,false,Null,0.9182409814422356,1,100,2135.6009,195.27238213973712,40.37310722364502,235.64548936338213,2135.600900000004,
124,1,36.594616,-106.734195,NM,EL VADO RESERVOIR,0,12.579,0,true,Null,0.8482030712040601,1,100,290.02535,348.40851536268775,461.2417604739681,809.6502758366559,290.02535000000006,
519,1,32.3637,-96.1747,TX,Scarborough Creek Reservoir,0,327.381828096,0,true,Null,0.75,1,100,1086,6762.520158280981,58466.267904266235,65228.78806254722,1086.0000000000002,
320,1,37.113187,-105.411574,CO,SANCHEZ RESERVOIR,0,3.087,0,false,Null,0.8070696995922966,1,100,35.5725333333,281.3076563319798,38.76783800450912,320.07549433648893,35.57253333330001,
230,1,40.334642,-105.134739,CO,LONETREE RESERVOIR,0,1.852,0,false,Null,0.6066456956082356,1,100,405.617709091,1758.5138436777308,21.117938115286304,1779.6317817930171,405.61770909100005,
118,1,40.706409,-106.452489,CO,EAST DELANEY BUTTE LAKE,0,0.265,0,false,Null,1,1,100,8.49252,23.899948220790552,2.9493214832604298,26.849269704050982,8.492520000000011,
495,1,33.8345348,-98.5598279,TX,Lake Wichita,0,8.7884039876,0,true,Null,0.8660254037844386,1,100,4255,159.25775562295104,549.6488109026127,708.9065665255637,4255,
104,1,38.68868,-107.606656,CO,CRAWFORD RESERVOIR,0,1.52,0,false,Null,0.9604686356149272,1,100,229.8338,90.7062050911159,27.76800211204489,118.4742072031608,229.83379999999983,
401,1,29.251783,-98.067788,TX,Canyon Lake,0,4.583675979,0,true,Null,1.3038404810405296E-4,0,100,8085,38.54112843242506,2655.147354912247,2693.688483344672,8085.000000000002,
276,1,39.204,-111.669,UT,PALISADES LAKE,0,0.27,0,false,Null,1,1,100,126.8267,38.40788761975129,12.988216662612066,51.39610428236336,126.82670000000009,
105,1,38.9198,-105.0239,CO,CRYSTAL CREEK RESERVOIR,0,0.447,0,false,Null,0.09375,1,100,141.53476,836.8666248694806,5.279278374251515,842.145903243732,141.5347600000002,
517,1,36.0353,-102.5076,TX,Rita Blanca Lake,0,10.4911203326,0,true,Null,0.5,1,100,35,148.38280474394975,232.15710292698907,380.5399076709388,34.99999999999997,
259,1,37.4843,-108.6255,CO,NARRAGUINNEP RESERVOIR,0,2.2,0,true,Null,1,1,100,149.22364,70.64138941652593,130.11301189110992,200.75440130763585,149.22364000000007,
184,1,43.88918,-110.65877,WY,JACKSON LAKE,0,108.671,0,true,Null,0.5195214143805816,1,100,323.4832,1672.8786365265476,1105.4031634495343,2778.281799976082,323.4832000000004,
131,1,40.431391,-101.531878,NE,ENDERS RESERVOIR,0,4.834,0,true,Null,0.9470764224707529,1,100,114.6092,116.08697513522107,112.00744962073962,228.0944247559607,114.60919999999999,
61,1,33.882,-111.617,AZ,BARTLETT RESERVOIR,0,6.807,0,true,Null,0.9581381033024414,1,100,17945.607,40.828896776305655,6392.8850789395,6433.713975715806,17945.607,
305,1,44.138,-114.916,ID,REDFISH LAKE (outflow),0,6.086,0,false,Null,2.2360679774997898E-4,1,100,133.8314,108.49101132031647,63.762522944112625,172.2535342644291,133.8314000000001,
121,1,37.20858,-106.99847,CO,ECHO CANYON RESERVOIR,0,0.47,0,false,Null,0.9836157786453,1,100,366.4888,14.758163629254016,7.889552005401434,22.647715634655448,366.48880000000037,
86,1,46.647,-111.725,MT,CANYON FERRY LAKE,0,132.777,0,true,Null,0.9307909942624069,1,100,1097.2763,1708.7067406173787,963.1874615178333,2671.8942021352123,1097.2763000000014,
472,1,30.5533,-96.336,TX,Lake Lyndon B. Johnson,0,2.80988928571,0,true,Null,3.1622776601683794E-4,1,100,8501,48.19099099292545,506.06363705156986,554.2546280444953,8501.000000000005,
289,1,38.319,-112.193,UT,PIUTE RESERVOIR,0,9.007,0,true,Null,0.9848857801796104,1,100,92.1652,220.84720436296018,372.4666838703491,593.3138882333093,92.16519999999998,
347,1,41.146816,-110.825382,WY,SULPHUR CREEK RESERVOIR,0,0.941,0,false,Null,1,1,100,285.8533,25.61053410266688,24.314682981547136,49.92521708421401,285.85329999999976,
203,1,43.824,-104.109,WY,LAK RESERVOIR,0,0.281,0,false,Null,0.9721111047611789,1,100,213.6524,22.0806218840136,3.018529868049205,25.099151752062802,213.6524000000002,
435,1,32.7975688,-99.0070893,TX,Hubbard Creek Reservoir,0,74.1341855284,0,true,Null,0.9460443964212251,1,100,856,1765.349287325204,3806.0942251297283,5571.443512454933,855.9999999999992,
523,1,32.2384729,-98.2122637,TX,South Fork Upper North Bosque River Reservoir,0,39.9052366194,0,true,Null,0.8199999999999998,1,100,1086,841.4593723910857,4768.306372376819,5609.765744767905,1086,
249,1,39.0939,-111.19307,UT,MILLSITE RESERVOIR,0,1.534,0,false,Null,1,1,100,72.4905,31.161211383696923,59.813349995246845,90.97456137894378,72.49050000000007,
493,1,32.3402,-96.823,TX,Lake Waxahachie,0,335.673480019,0,true,Null,0.2828427124746195,1,100,5521,6887.502181623783,88100.17302863697,94987.67521026076,5521.000000000008,
76,1,39.399,-120.107,CA,BOCA RESERVOIR,0,3.909,0,true,Null,3.0124740662784135E-4,1,100,1514.0831,614.6337891015606,585.2460350951409,1199.8798241967015,1514.0830999999985,
72,1,43.425,-108.179,WY,BIGHORN RIVER,0,4.47,0,true,Null,0.9848857801796104,1,100,83.3143,70.9430875464489,409.54028941719514,480.48337696364405,83.31430000000002,
97,1,47.247,-121.075,WA,CLE ELUM LAKE,0,18.251,0,true,Null,1.5652475842498523E-4,1,100,1255.9228,2047.2903770160024,112.1539096038142,2159.4442866198165,1255.9227999999994,
189,1,38.61,-111.633,UT,JOHNSON VALLEY RESERVOIR,0,2.772,0,true,Null,0.5961442778388466,1,100,92.1652,95.18631199465956,143.52154415390473,238.7078561485643,92.16520000000003,
216,1,36.0589,-114.7985,AZ-NV,LAKE MEAD,0,639.986,0,true,Null,0.9192388155425117,0,100,27932.282,6591.5340565127835,71848.9244443837,78440.45850089648,27932.281999999992,
116,1,38.023,-114.197,NV,EAGLE VALLEY RESERVOIR,0,0.202,0,false,Null,0.8817205679805818,1,100,154.2482,3.318799069759877,9.183698857836847,12.502497927596723,154.24820000000017,
348,1,37.4228,-108.3866,CO,SUMMIT RESERVOIR,0,1.364,0,false,Null,0.6268755458621751,1,100,149.22364,206.09813911041692,36.12452212353622,242.22266123395315,149.2236399999999,
42,1,36.238,-106.429,NM,ABIQUIU RESERVOIR,0,7.039,0,true,Null,0.845,1,100,290.02535,139.02857930008204,103.79622716235232,242.82480646243437,290.0253500000005,
342,1,40.1933,-110.4547,UT,STARVATION RESERVOIR,0,11.098,0,true,Null,0.987420882906575,1,100,119.88535,271.05621588243594,310.105077211401,581.161293093837,119.88535000000002,
223,1,46.596,-101.812,ND,LAKE TSCHIDA,0,13.495,0,true,Null,0.9525000000000001,1,100,73.9566,445.55218749736474,134.86365164032523,580.41583913769,73.95660000000002,
458,1,33.0069,-94.6987,TX,Lake Daingerfield,0,152.076089756,0,true,Null,1.0E-7,1,100,929,5216.90236528312,10994.981609814098,16211.883975097218,928.9999999999992,
0,1,32.54492,-104.38174,NM,BRANTLEY RESERVOIR,0,16.187,0,true,Null,0.9433981132056604,1,100,1528.4002,136.40295639693065,189.9841787107553,326.38713510768594,1528.4002000000005,
183,1,37.3994,-108.2722,CO,JACKSON GULCH RESERVOIR,0,0.902,0,false,Null,0.9549450245956571,1,100,257.6173,30.901132005191137,20.2889036831678,51.19003568835893,257.61730000000006,
70,1,42.2609,-109.4364,WY,BIG SANDY RESERVOIR,0,8.684,0,true,Null,0.9848857801796104,1,100,74.3367,114.40970975390144,134.48917342470702,248.89888317860846,74.3367,
161,1,47.781,-116.674,ID,HAYDEN LAKE,0,15.612,0,true,Null,2.8635642126552705E-4,1,100,798.73128,332.3060865187695,721.3017743410966,1053.6078608598662,798.7312800000009,
164,1,46.641,-111.882,MT,HELENA VALLEY RESERVOIR,0,2.284,0,true,Null,0.9531044014167598,1,100,931.7337,13.676399756612765,488.08725136150406,501.7636511181168,931.7336999999973,
217,1,35.49408,-114.680257,AZ-NV,LAKE MOHAVE,0,71.024,0,true,Null,0.9721111047611789,0,100,27932.282,688.8780788607388,26949.13283620566,27638.0109150664,27932.281999999934,
510,1,32.0548739,-100.2858121,TX,Oak Creek Reservoir,0,9.9151712174,0,true,Null,0.14500000000000002,1,100,607,187.73947038251941,326.00056681520755,513.7400371977269,607.0000000000003,
363,1,37.828,-107.8852,CO,TROUT LAKE,0,0.526,0,false,Null,0.9861541461658011,1,100,73.6428666667,19.737886919659076,10.229313794301925,29.967200713961,73.64286666670007,
427,1,31.7810007,-96.0705232,TX,Fairfield Lake,0,25.897071198,0,true,Null,1.0954451150103317E-4,1,100,1192,723.8455712643653,3648.628244885356,4372.473816149721,1191.9999999999995,
438,1,26.5586657,-99.1619777,TX,International Falcon Reservoir,0,21.6271482748,0,true,Null,3.1622776601683794E-4,1,100,832,69.692117086133,369.22325480165034,438.91537188778335,831.9999999999989,
250,1,38.2189,-112.8317,UT,MINERSVILLE RESERVOIR,0,4.011,0,true,Null,1,1,100,172.2034,77.54052824160976,158.74325703507049,236.28378527668025,172.20339999999996,
487,1,31.9663,-94.9929,TX,Lake Striker,0,18.3107869734,0,true,Null,1.0E-7,1,100,5018,1300.1020622603846,2076.549137409443,3376.6511996698277,5018.000000000006,
229,1,40.3682,-105.1483,CO,LON HAGLER RESERVOIR,0,0.608,0,false,Null,0.9797958971132712,1,100,405.617709091,669.8389524633407,6.924942755092001,676.7638952184327,405.61770909099965,
441,1,33.059508,-101.052791,TX,Lake Alan Henry,0,79.6465349402,0,true,Null,0.4275543825058984,1,100,158,2459.865292427488,1779.9054327857045,4239.770725213192,158.00000000000006,
91,1,40.597023,-105.850539,CO,CHAMBERS LAKE,0,0.986,0,false,Null,3.0740852297878794E-4,1,100,405.617709091,101.76340743600578,11.004861949424322,112.7682693854301,405.6177090910004,
283,1,44.953,-116.056,ID,PAYETTE LAKE,0,20.536,0,true,Null,0.0800000000000003,1,100,74.6444,280.67864127077354,200.49576289077362,481.17440416154716,74.64439999999998,
255,1,39.102876,-106.355069,CO,MOUNT ELBERT FOREBAY,0,1.011,0,false,Null,0.05448623679425841,1,100,69.7212,128.04673351771672,12.425973128435105,140.47270664615183,69.7212,
264,1,47.318,-100.633,ND,NEW JOHNS LAKE,0,2.196,0,false,Null,0.9899494936611666,1,100,2388.5122,17.90692543765645,21.55810381709039,39.46502925474684,2388.5122000000006,
400,1,33.21667,-97.8667,TX,Bridgeport Reservoir,0,14.8575203982,0,true,Null,1.0E-7,0,100,3650,369.26661539781634,2373.9500806437454,2743.2166960415616,3650.000000000003,
224,1,46.209,-116.84,ID,LAKE WAHA,0,0.373,0,false,Null,0.9950000000000001,1,100,584.4852,76.47907230990396,3.0811477216313388,79.5602200315353,584.4851999999996,
92,1,39.556726,-105.0631947,CO,CHATFIELD RESERVOIR,0,5.622,0,false,Null,0.9643650760992953,1,100,3836.8923,5076.470635503816,65.29357964819957,5141.764215152016,3836.892300000006,
444,1,33.7049745,-98.3797649,TX,Lake Arrowhead,0,250.669388062,0,true,Null,0.4415880433163924,1,100,836,8052.016823508188,14800.972548438924,22852.98937194711,835.9999999999997,
15,1,43.760457,-121.79232,OR,CRANE PRAIRIE RESERVOIR,0,16.777,0,true,Null,3.10255700995163E-4,1,100,2311.8768,2518.808114383024,157.59491463760102,2676.403029020625,2311.8768000000077,
215,1,43.55774,-116.64753,ID,LAKE LOWELL,0,24.519,0,true,Null,0.6892371144968906,1,100,5012.6864,346.9599097056463,333.20343881185835,680.1633485175046,5012.686400000003,
96,1,44.999,-112.859,MT,CLARK CANYON RESERVOIR,0,19.919,0,true,Null,0.9526279441628825,1,100,282.1428,147.3427228292956,193.83271821019832,341.17544103949393,282.1427999999999,
531,1,33.4568,-101.0838,TX,White River Lake,0,0.2749031998,0,false,Null,2.776328510821441E-4,1,100,147,12.211596361922785,6.219321410870846,18.43091777279363,146.99999999999974,
326,1,44.7594,-107.4352,WY,SIBLEY LAKE,0,0.147,0,false,Null,2.9068883707497264E-4,1,100,861.2704,1.7103360477987226,1.1089743193124126,2.819310367111135,861.2703999999989,
153,1,39.219,-111.703,UT,GUNNISON RESERVOIR,0,3.419,0,true,Null,0.9721111047611789,1,100,126.8267,253.60452994575763,169.58803875116382,423.19256869692146,126.82670000000005,
154,1,38.035278,-108.25036,CO,GURLEY RESERVOIR,0,1.29,0,false,Null,0.797523777075016,1,100,73.6428666667,63.240001070904846,25.33576053376176,88.57576160466661,73.64286666669996,
471,1,31.34612,-96.35824,TX,Lake Limestone,0,1.618136971,0,true,Null,2.3324236321903448E-4,1,100,2816,120.17866248113708,192.29834616855052,312.4770086496876,2816,
108,1,41.418,-98.758,NE,DAVIS CREEK RESERVOIR (NE),0,1.518,0,true,Null,0.8499999999999999,1,100,233.8882,12.940296507315725,500.29278980800757,513.2330863153232,233.88819999999998,
300,1,37.1905,-113.3888,UT,QUAIL CREEK RESERVOIR,0,2.491,0,true,Null,1,1,100,742.29005,91.70395901327626,674.3261288289713,766.0300878422476,742.2900500000001,
41,1,46.785,-116.757,ID,SPRING VALLEY RESERVOIR,0,0.208,0,false,Null,0.9808592151782027,1,100,1137.8746,3.8525822189778083,1.8158372746393183,5.668419493617127,1137.874600000002,
341,1,39.87355,-105.1236713,CO,STANDLEY LAKE,0,4.941,0,false,Null,0.8020267140189284,1,100,5276.88606667,3683.4629821571575,56.886015880318766,3740.348998037476,5276.886066669993,
214,1,40.789027,-106.4735006,CO,LAKE JOHN,0,2.946,0,false,Null,1.5811388300841897E-4,1,100,8.49252,157.3774384760435,32.68964088620925,190.06707936225274,8.492519999999997,
141,1,42.521566,-104.98007,WY,GLENDO RESERVOIR (inflow),0,48.803,0,true,Null,1,1,100,461.61335,1386.2761893973436,497.543914275268,1883.8201036726116,461.61335,
156,1,44.357398,-108.317295,WY,HARRINGTON RESERVOIR,0,0.014,0,false,Null,1,1,100,83.3143,48.74715636727228,0.11343369082204448,48.860590058094324,83.31429999999993,
407,1,33.8258,-96.5693,TX,Lake Texoma,0,44.9900352722,0,true,Null,0.14142135623730956,0,100,7729,823.5985146975228,4379.911880114917,5203.51039481244,7729,
296,1,39.37804,-120.14324,CA,PROSSER CREEK RESERVOIR,0,2.799,0,true,Null,3.0124740662784135E-4,1,100,1514.0831,429.4717892004504,423.7593210377261,853.2311102381766,1514.083099999998,
474,1,35.6589,-101.6442,TX,Lake Meredith,0,108.32351762,0,true,Null,1.0000000000000005E-4,1,100,1918,1408.1140612220763,3586.2195401402823,4994.333601362358,1918.0000000000011,
128,1,38.907782,-105.480656,CO,ELEVEN MILE RESERVOIR,0,12.595,0,true,Null,1,1,100,99.007,3159.367667041386,148.88995823257662,3308.2576252739627,99.00699999999998,
22,1,43.0146,-106.7115,WY,GOLDENEYE RESERVOIR,0,0.784,0,false,Null,1,1,100,546.6019,12.776193146575647,8.848611835006714,21.62480498158236,546.6018999999992,
45,1,42.413,-122.771,OR,AGATE RESERVOIR,0,0.827,0,false,Null,0.38729833462074165,1,100,1510.23685,38.79763995647146,10.234916552925434,49.03255650939689,1510.2368499999995,
463,1,32.5884735,-95.2041135,TX,Lake Hawkins,0,4.0516757634,0,true,Null,1.0E-7,1,100,4110,174.40724351701002,369.70984054296247,544.1170840599725,4109.999999999997,
399,1,40.2844,-109.8775,UT,Bottle Hollow Reservoir,0,1.701,0,false,Null,0.9974968671630002,1,100,168.64856,50.147368248254004,37.46938045688704,87.61674870514105,168.64856000000012,
218,1,37.22688,-107.907497,CO,LAKE NIGHTHORSE,0,6.029,0,true,Null,0.9746794344808962,1,100,257.6173,312.84997835111915,132.9080977399449,445.758076091064,257.61729999999983,
4,1,38.994464,-105.895885,CO,ANTERO RESERVOIR,0,9.987,0,true,Null,0.9394570772526013,1,100,99.007,1242.9146462616347,119.41506483003633,1362.329711091671,99.00699999999978,
257,1,42.054,-116.169,ID,MOUNTAIN VIEW RESERVOIR,0,1.685,0,false,Null,0.6969671762715944,1,100,158.0673,20.404018739753234,27.90888500193237,48.3129037416856,158.0673,
496,1,30.166,-95.4769,TX,Lake Woodlands,0,36.1247409446,0,true,Null,1.0E-7,1,100,26565,1115.9810401116763,47304.60396934698,48420.58500945866,26565.000000000007,
79,1,43.39993,-108.17013,WY,BOYSEN RESERVOIR (inflow),0,74.943,0,true,Null,1,1,100,380.293066667,1276.2337550785621,690.7910919057689,1967.024846984331,380.2930666670003,
303,1,37.662,-109.438,UT,RECAPTURE RESERVOIR,0,0.895,0,false,Null,0.9055385138137416,1,100,192.2763,18.022691617059518,29.367247589913244,47.38993920697276,192.27629999999988,
349,1,34.641,-104.375,NM,SUMNER LAKE,0,17.649,0,true,Null,0.9643650760992953,1,100,59.73,227.47528264654517,224.78341203671107,452.25869468325624,59.72999999999998,
144,1,40.542,-112.506,UT,GRANTSVILLE RESERVOIR,0,0.321,0,false,Null,0.9698152214416931,1,100,1457.5568,5.351169299114968,17.592310570381443,22.94347986949641,1457.5568000000014,
262,1,38.342,-102.697,CO,NEE NOSHE RES,0,12.817,0,true,Null,0.9810708435174291,1,100,20.9055,549.8985950873769,217.51184518238793,767.4104402697648,20.905500000000007,
327,1,38.216907,-107.530349,CO,SILVER JACK RESERVOIR,0,1.121,0,false,Null,0.6199435458168752,1,100,117.4147,43.66041999012004,29.68979102051247,73.3502110106325,117.41470000000001,
237,1,38.487421,-112.071748,UT,MANNING MEADOWS RESERVOIR,0,0.211,0,false,Null,0.178009831189179,1,100,21.1227,4.92274909802974,9.375593983458488,14.298343081488229,21.122699999999973,
270,1,40.7891,-103.2673,CO,NORTH STERLING RES,0,10.724,0,true,Null,0.9937746223364733,1,100,687.1122,1278.9130339970254,153.04178145586982,1431.9548154528952,687.1121999999999,
130,1,42.15941,-122.6167,OR,EMIGRANT LAKE,0,3.157,0,false,Null,0.2411713084096033,1,100,1510.23685,334.12906858507216,45.22891174607033,379.35798033114247,1510.2368499999993,
59,1,47.671,-119.296,WA,BANKS LAKE,0,108.774,0,true,Null,0.5491584470806218,1,100,4921.028,1984.1949716227846,4686.118273656218,6670.313245279002,4921.027999999989,
246,1,38.2093,-103.6865,CO,MEREDITH RESERVOIR,0,22.414,0,true,Null,1,1,100,265.9976,1798.5771300645838,297.63255908493045,2096.2096891495144,265.99759999999935,
480,1,31.7621,-95.6308,TX,Lake Palestine,0,8.4798713812,0,true,Null,1.0E-7,1,100,20212,296.4772026833732,896.7351301619626,1193.2123328453358,20211.999999999993,
416,1,31.4168419,-96.3480275,TX,Big Creek Lake,0,1.0050781496,0,true,Null,0.16999999999999993,1,100,604,283.643474267085,120.37694914222257,404.02042340930757,604,
212,1,40.13619,-105.799953,CO,LAKE GRANBY,0,28.264,0,true,Null,0.5852575074272862,1,100,44.6257777778,4723.154778343197,318.3959098660634,5041.55068820926,44.62577777780003,
68,1,40.946926,-106.012515,CO,BIG HOHNHOLZ LAKE NO 3,0,0.182,0,false,Null,1,1,100,405.617709091,332.21766861357844,2.001880772881761,334.2195493864602,405.6177090909998,
396,1,40.052706,-107.057335,CO,YAMCOLO RESERVOIR,0,0.745,0,false,Null,0.502664152292562,1,100,117.354366667,101.92545626121016,8.960107770277883,110.88556403148804,117.35436666700006,
3,1,37.6681,-105.7343,CO,SAN LUIS LAKE,0,2.153,0,false,Null,0.647759787884367,1,100,443.269,133.86441303643505,27.117761192867178,160.98217422930225,443.2690000000002,
84,1,41.845,-99.224,NE,CALAMUS RESERVOIR,0,20.362,0,true,Null,0.6262802886886989,1,100,63.4224,197.32812621401905,4364.036807497309,4561.364933711328,63.42240000000004,
162,1,44.497641,-121.152306,OR,HAYSTACK RESERVOIR,0,1.054,0,false,Null,2.2360679774997898E-4,1,100,311.3381,42.83997840380613,8.5376406032701,51.37761900707623,311.33810000000057,
404,1,30.2943,-97.7863,TX,Lake Austin,0,26.436315293,0,true,Null,0.41231056256176596,0,100,24123,309.1826329485627,29055.57085646491,29364.753489413473,24122.999999999956,
64,1,37.946369,-104.858743,CO,BECKWITH RESERVOIR,0,0.221,0,false,Null,0.9479936708649483,1,100,2295.7678,35.66606657407779,2.6807441917214234,38.34681076579921,2295.767799999999,
524,1,31.58821,-96.52792,TX,Springfield Lake,0,24.688071773,0,true,Null,0.16999999999999993,1,100,1180,2251.432807110636,3360.9318381144353,5612.364645225071,1179.9999999999998,
65,1,44.737,-103.677,SD,BELLE FOURCHE RESERVOIR,0,24.711,0,true,Null,0.9643650760992953,1,100,290.2154,957.3865765877803,250.20036646588446,1207.5869430536648,290.21540000000005,
20,1,38.542838,-106.021156,CO,FRANTZ LAKE,0,0.048,0,false,Null,0.9924716620639603,1,100,111.58288,4.565932417599639,0.5938556001418047,5.159788017741445,111.58288,
62,1,39.652,-105.147,CO,BEAR CREEK RESERVOIR,0,0.417,0,false,Null,0.8984428195494691,1,100,282.8668,558.7776513334313,4.82154635424033,563.5991976876717,282.86680000000007,
405,1,30.6667,-97.7233,TX,Lake Georgetown,0,114.240186872,0,true,Null,3.1622776601683794E-4,0,100,11703,1533.2843410071573,23727.30733387344,25260.591674880598,11703.000000000002,
47,1,42.53542,-106.71227,WY,ALCOVA RESERVOIR,0,9.177,0,true,Null,0.9950000000000001,1,100,546.6019,692.9528596007439,268.13204078397666,961.0849003847205,546.6019000000009,
